complaint_id,complaint_text,district,local_body_type,local_body_name,ward,categories,priority_score,assigned_department,status,created_at,updated_at
CMP_04463,Garbage collection has not been done near the temple junction for 14 days. This is causing severe inconvenience to residents.,Alappuzha,Municipality,Chengannur,20,Waste,68,KL04_WAS,Submitted,04-08-2025,04-08-2025
CMP_04464,Electric line is hanging dangerously near the primary health centre. and Waste burning is happening frequently near the government school. Kindly take necessary action at the earliest.,Palakkad,Municipality,Chittur-Thathamangalam,11,"Electricity,Waste",49,"KL09_ELE,KL09_WAS",Forwarded,15-01-2026,20-01-2026
CMP_04465,Transformer is making loud noise and sparking near railway station. This problem becomes worse during night time.,Kozhikode,Grama Panchayath,Thuneri,15,Electricity,49,KL11_ELE,Forwarded,16-03-2025,19-03-2025
CMP_04466,Electric line is hanging dangerously near Anganwadi centre. Kindly take necessary action at the earliest.,Thrissur,Grama Panchayath,Mullassery,18,Electricity,42,KL08_ELE,Forwarded,17-02-2026,18-02-2026
CMP_04467,People are dumping waste illegally near market road. and Encroachment complaint has been ignored for 12 days. Hoping for a quick resolution.,Kollam,Grama Panchayath,Kulakkada,15,"Waste,Revenue",63,"KL02_WAS,KL02_REV",Resolved,02-12-2025,07-12-2025
CMP_04468,Public toilet condition is extremely unhygienic near the church road. Kindly take necessary action at the earliest.,Idukki,Grama Panchayath,Pallivasal,2,Health,39,KL06_HEA,Submitted,20-11-2025,20-11-2025
CMP_04469,Building permit application status is not updated for 9 days. Please look into this matter urgently.,Pathanamthitta,Grama Panchayath,Omallur,1,Revenue,51,KL03_REV,Submitted,29-12-2025,29-12-2025
CMP_04470,People are dumping waste illegally near railway station. Hoping for a quick resolution.,Idukki,Grama Panchayath,Karunapuram,14,Waste,38,KL06_WAS,Submitted,03-09-2025,03-09-2025
CMP_04471,My land record correction is pending for 14 days. We are facing serious difficulty because of this.,Kollam,Grama Panchayath,Oachira,18,Revenue,63,KL02_REV,Forwarded,24-06-2025,28-06-2025
CMP_04472,Encroachment complaint has been ignored for 8 days. We are facing serious difficulty because of this.,Kannur,Grama Panchayath,Kurumathur,13,Revenue,63,KL13_REV,Resolved,28-12-2025,23-01-2026
CMP_04473,Public toilet condition is extremely unhygienic near the bus stand. and Frequent power cuts are occurring near the mosque area since last 11 days. Senior citizens and children are affected.,Wayanad,Grama Panchayath,Kaniyambetta,4,"Health,Electricity",66,"KL12_HEA,KL12_ELE",Resolved,11-07-2025,02-08-2025
CMP_04474,Streetlight is not functioning near Anganwadi centre for the past 9 days. Requesting immediate intervention from the concerned department.,Thrissur,Municipality,Chalakudy,10,Electricity,60,KL08_ELE,Submitted,16-05-2025,16-05-2025
CMP_04475,There has been no drinking water supply near the primary health centre for the past 13 days. and The road surface has completely broken near railway station after recent rains. Kindly take necessary action at the earliest.,Ernakulam,Grama Panchayath,Choornikkara,20,"Water,Road",62,"KL07_WAT,KL07_ROA",Submitted,22-04-2025,22-04-2025
CMP_04476,Public toilet condition is extremely unhygienic near the mosque area. Public safety is at risk.,Wayanad,Grama Panchayath,Muttil,11,Health,39,KL12_HEA,Forwarded,01-07-2025,02-07-2025
CMP_04477,A large pothole has developed near the government school and vehicles are struggling to pass. This issue has been reported earlier but no action has been taken.,Ernakulam,Grama Panchayath,Pothanikkad,10,Road,45,KL07_ROA,Resolved,16-07-2025,13-08-2025
CMP_04478,Low water pressure issue is reported near market road for 7 days. and Building permit application status is not updated for 11 days. Requesting immediate intervention from the concerned department.,Ernakulam,Corporation,Kochi,8,"Water,Revenue",70,"KL07_WAT,KL07_REV",Forwarded,24-11-2025,29-11-2025
CMP_04479,Drainage water is overflowing in Ward area for 1 days. and Garbage collection has not been done near the primary health centre for 10 days. This problem becomes worse during night time.,Malappuram,Municipality,Tirurangadi,11,"Health,Waste",61,"KL10_HEA,KL10_WAS",Resolved,16-02-2026,21-02-2026
CMP_04480,Frequent power cuts are occurring near the temple junction since last 10 days. Kindly take necessary action at the earliest.,Ernakulam,Corporation,Kochi,18,Electricity,57,KL07_ELE,Forwarded,25-09-2025,30-09-2025
CMP_04481,Frequent power cuts are occurring near the government school since last 4 days. Kindly take necessary action at the earliest.,Idukki,Municipality,Thodupuzha,7,Electricity,52,KL06_ELE,Forwarded,20-09-2025,25-09-2025
CMP_04482,Encroachment complaint has been ignored for 1 days. This problem becomes worse during night time.,Ernakulam,Corporation,Kochi,8,Revenue,49,KL07_REV,Forwarded,08-06-2025,12-06-2025
CMP_04483,Building permit application status is not updated for 7 days. and There has been no drinking water supply near the temple junction for the past 8 days. We are facing serious difficulty because of this.,Kollam,Corporation,Kollam,15,"Revenue,Water",71,"KL02_REV,KL02_WAT",Resolved,29-10-2025,22-11-2025
CMP_04484,Water leakage is happening continuously near Anganwadi centre for 7 days. and Garbage collection has not been done near the government school for 3 days. This is causing severe inconvenience to residents.,Malappuram,Grama Panchayath,Nediyiruppu,3,"Water,Waste",67,"KL10_WAT,KL10_WAS",Submitted,07-09-2025,07-09-2025
CMP_04485,Garbage collection has not been done near the temple junction for 2 days. We are facing serious difficulty because of this.,Kozhikode,Municipality,Vadakara,2,Waste,52,KL11_WAS,Forwarded,02-01-2026,05-01-2026
CMP_04486,Garbage accumulation is noticed near the government school for more than 5 days. We are facing serious difficulty because of this.,Palakkad,Grama Panchayath,Tarur,10,Health,65,KL09_HEA,Forwarded,19-12-2025,20-12-2025
CMP_04487,Garbage accumulation is noticed near market road for more than 14 days. Public safety is at risk.,Kollam,Grama Panchayath,Alayamon,3,Health,64,KL02_HEA,Forwarded,05-10-2025,06-10-2025
CMP_04488,Public toilet condition is extremely unhygienic near market road. and Transformer is making loud noise and sparking near Anganwadi centre. Senior citizens and children are affected.,Malappuram,Grama Panchayath,Purathur,3,"Health,Electricity",43,"KL10_HEA,KL10_ELE",Submitted,15-06-2025,15-06-2025
CMP_04489,Water leakage is happening continuously near market road for 9 days. Please look into this matter urgently.,Wayanad,Municipality,Sulthan Bathery,11,Water,59,KL12_WAT,Resolved,14-09-2025,26-09-2025
CMP_04490,Streetlight is not functioning near the mosque area for the past 9 days. This issue has been reported earlier but no action has been taken.,Palakkad,Grama Panchayath,Ongallur,8,Electricity,64,KL09_ELE,Submitted,12-09-2025,12-09-2025
CMP_04491,Frequent power cuts are occurring near the bus stand since last 12 days. Hoping for a quick resolution.,Malappuram,Grama Panchayath,Edarikkode,14,Electricity,57,KL10_ELE,Forwarded,13-11-2025,15-11-2025
CMP_04492,My land record correction is pending for 13 days. Public safety is at risk.,Pathanamthitta,Grama Panchayath,Kottanad,14,Revenue,47,KL03_REV,Submitted,16-02-2026,16-02-2026
CMP_04493,Contaminated water is being supplied near railway station for the last 11 days. Requesting immediate intervention from the concerned department.,Thrissur,Grama Panchayath,Mullassery,5,Water,58,KL08_WAT,Submitted,28-12-2025,28-12-2025
CMP_04494,Street road is damaged badly near the bus stand and accidents may occur. We are facing serious difficulty because of this.,Kannur,Grama Panchayath,Thriprangottur,12,Road,54,KL13_ROA,Forwarded,16-01-2026,18-01-2026
CMP_04495,Street road is damaged badly near the church road and accidents may occur. and My land record correction is pending for 5 days. Senior citizens and children are affected.,Wayanad,Municipality,Kalpetta,14,"Road,Revenue",65,"KL12_ROA,KL12_REV",Forwarded,22-05-2025,24-05-2025
CMP_04496,Water leakage is happening continuously near railway station for 2 days. Public safety is at risk.,Kottayam,Municipality,Changanassery,10,Water,45,KL05_WAT,Resolved,26-08-2025,01-09-2025
CMP_04497,Encroachment complaint has been ignored for 2 days. and Drainage water is overflowing near the primary health centre for 11 days. Requesting immediate intervention from the concerned department.,Palakkad,Municipality,Cherpulassery,18,"Revenue,Health",64,"KL09_REV,KL09_HEA",Forwarded,26-04-2025,30-04-2025
CMP_04498,Mosquito breeding is increasing due to stagnant water near the mosque area. We are facing serious difficulty because of this.,Ernakulam,Corporation,Kochi,15,Health,50,KL07_HEA,Forwarded,11-10-2025,12-10-2025
CMP_04499,A large pothole has developed near the government school and vehicles are struggling to pass. Please look into this matter urgently.,Thiruvananthapuram,Municipality,Neyyattinkara,13,Road,41,KL01_ROA,Forwarded,28-06-2025,30-06-2025
CMP_04500,Frequent power cuts are occurring near the temple junction since last 5 days. Kindly take necessary action at the earliest.,Palakkad,Municipality,Pattambi,3,Electricity,52,KL09_ELE,Submitted,19-11-2025,19-11-2025
CMP_04501,Property tax details are incorrect in records. Senior citizens and children are affected.,Pathanamthitta,Grama Panchayath,Ranni-Perunad,14,Revenue,31,KL03_REV,Forwarded,17-03-2025,18-03-2025
CMP_04502,Plastic waste is scattered everywhere near the government school. and Encroachment complaint has been ignored for 4 days. Kindly take necessary action at the earliest.,Ernakulam,Corporation,Kochi,3,"Waste,Revenue",53,"KL07_WAS,KL07_REV",Forwarded,05-10-2025,07-10-2025
CMP_04503,Water leakage is happening continuously near market road for 12 days. Kindly take necessary action at the earliest.,Kasaragod,Municipality,Nileshwar,15,Water,55,KL14_WAT,Submitted,25-10-2025,25-10-2025
CMP_04504,Water leakage is happening continuously near the mosque area for 7 days. Senior citizens and children are affected.,Kozhikode,Municipality,Ramanattukara,9,Water,59,KL11_WAT,Forwarded,21-09-2025,24-09-2025
CMP_04505,Building permit application status is not updated for 8 days. and Streetlight is not functioning near the mosque area for the past 1 days. Hoping for a quick resolution.,Idukki,Grama Panchayath,Edavetty,19,"Revenue,Electricity",57,"KL06_REV,KL06_ELE",Resolved,30-08-2025,05-09-2025
CMP_04506,The road surface has completely broken near the bus stand after recent rains. and Transformer is making loud noise and sparking near the primary health centre. Senior citizens and children are affected.,Malappuram,Municipality,Ponnani,17,"Road,Electricity",49,"KL10_ROA,KL10_ELE",Submitted,16-09-2025,16-09-2025
CMP_04507,Waste burning is happening frequently near the temple junction. and Drainage water is overflowing near railway station for 7 days. Please look into this matter urgently.,Ernakulam,Corporation,Kochi,2,"Waste,Health",67,"KL07_WAS,KL07_HEA",Submitted,07-08-2025,07-08-2025
CMP_04508,Property tax details are incorrect in records. and Water leakage is happening continuously near market road for 14 days. This problem becomes worse during night time.,Alappuzha,Municipality,Mavelikkara,7,"Revenue,Water",72,"KL04_REV,KL04_WAT",Resolved,12-10-2025,27-10-2025
CMP_04509,Frequent power cuts are occurring near the government school since last 6 days. Hoping for a quick resolution.,Malappuram,Grama Panchayath,Vettom,10,Electricity,52,KL10_ELE,Resolved,06-10-2025,16-10-2025
CMP_04510,Transformer is making loud noise and sparking near the temple junction. and Street road is damaged badly in Ward area and accidents may occur. We are facing serious difficulty because of this.,Palakkad,Grama Panchayath,Mathur,12,"Electricity,Road",58,"KL09_ELE,KL09_ROA",Forwarded,02-02-2026,07-02-2026
CMP_04511,The road surface has completely broken near the primary health centre after recent rains. This is causing severe inconvenience to residents.,Kannur,Municipality,Kuthuparamba,7,Road,45,KL13_ROA,Submitted,12-11-2025,12-11-2025
CMP_04512,Streetlight is not functioning near railway station for the past 5 days. and Building permit application status is not updated for 5 days. Senior citizens and children are affected.,Palakkad,Grama Panchayath,Muthalamada,16,"Electricity,Revenue",56,"KL09_ELE,KL09_REV",Resolved,02-05-2025,20-05-2025
CMP_04513,People are dumping waste illegally near Anganwadi centre. and The road surface has completely broken near railway station after recent rains. This issue has been reported earlier but no action has been taken.,Ernakulam,Municipality,Muvattupuzha,11,"Waste,Road",45,"KL07_WAS,KL07_ROA",Submitted,29-07-2025,29-07-2025
CMP_04514,Low water pressure issue is reported near Anganwadi centre for 1 days. Please look into this matter urgently.,Idukki,Municipality,Kattappana,5,Water,56,KL06_WAT,Resolved,05-10-2025,04-11-2025
CMP_04515,Encroachment complaint has been ignored for 6 days. and Transformer is making loud noise and sparking near railway station. Kindly take necessary action at the earliest.,Kottayam,Municipality,Ettumanoor,4,"Revenue,Electricity",56,"KL05_REV,KL05_ELE",Resolved,23-10-2025,01-11-2025
CMP_04516,Garbage accumulation is noticed near railway station for more than 3 days. Requesting immediate intervention from the concerned department.,Kasaragod,Grama Panchayath,Karadka,11,Health,57,KL14_HEA,Submitted,02-07-2025,02-07-2025
CMP_04517,My land record correction is pending for 10 days. Senior citizens and children are affected.,Palakkad,Municipality,Mannarkkad,10,Revenue,51,KL09_REV,Forwarded,18-10-2025,21-10-2025
CMP_04518,Mosquito breeding is increasing due to stagnant water near the mosque area. and A large pothole has developed near the temple junction and vehicles are struggling to pass. Hoping for a quick resolution.,Alappuzha,Municipality,Alappuzha,9,"Health,Road",39,"KL04_HEA,KL04_ROA",Resolved,06-02-2026,27-02-2026
CMP_04519,Encroachment complaint has been ignored for 2 days. This problem becomes worse during night time.,Wayanad,Grama Panchayath,Mullankolly,10,Revenue,49,KL12_REV,Submitted,30-10-2025,30-10-2025
CMP_04520,Water leakage is happening continuously near Anganwadi centre for 2 days. This issue has been reported earlier but no action has been taken.,Ernakulam,Municipality,Perumbavoor,10,Water,52,KL07_WAT,Submitted,23-10-2025,23-10-2025
CMP_04521,Streetlight is not functioning in Ward area for the past 11 days. This issue has been reported earlier but no action has been taken.,Pathanamthitta,Municipality,Pathanamthitta,12,Electricity,64,KL03_ELE,Resolved,18-01-2026,27-01-2026
CMP_04522,Encroachment complaint has been ignored for 14 days. and Garbage collection has not been done near the bus stand for 5 days. Requesting immediate intervention from the concerned department.,Ernakulam,Municipality,Kothamangalam,14,"Revenue,Waste",71,"KL07_REV,KL07_WAS",Forwarded,13-10-2025,15-10-2025
CMP_04523,Encroachment complaint has been ignored for 4 days. We are facing serious difficulty because of this.,Alappuzha,Municipality,Mavelikkara,5,Revenue,58,KL04_REV,Forwarded,18-09-2025,21-09-2025
CMP_04524,Road side drainage collapse is creating traffic blockage near Anganwadi centre. This issue has been reported earlier but no action has been taken.,Ernakulam,Grama Panchayath,Vengola,7,Road,45,KL07_ROA,Forwarded,11-11-2025,15-11-2025
CMP_04525,People are dumping waste illegally near market road. Hoping for a quick resolution.,Palakkad,Grama Panchayath,Nallepilly,18,Waste,38,KL09_WAS,Submitted,18-01-2026,18-01-2026
CMP_04526,Transformer is making loud noise and sparking near the primary health centre. This issue has been reported earlier but no action has been taken.,Wayanad,Grama Panchayath,Edavaka,3,Electricity,44,KL12_ELE,Resolved,18-01-2026,01-02-2026
CMP_04527,Garbage collection has not been done near Anganwadi centre for 11 days. Kindly take necessary action at the earliest.,Pathanamthitta,Grama Panchayath,Vechoochira,7,Waste,51,KL03_WAS,Submitted,14-07-2025,14-07-2025
CMP_04528,Water leakage is happening continuously in Ward area for 5 days. and Plastic waste is scattered everywhere near the primary health centre. Senior citizens and children are affected.,Kozhikode,Corporation,Kozhikode,7,"Water,Waste",62,"KL11_WAT,KL11_WAS",Resolved,23-07-2025,09-08-2025
CMP_04529,There has been no drinking water supply near railway station for the past 10 days. and Plastic waste is scattered everywhere near market road. This issue has been reported earlier but no action has been taken.,Thrissur,Grama Panchayath,Kolazhy,1,"Water,Waste",67,"KL08_WAT,KL08_WAS",Forwarded,23-09-2025,28-09-2025
CMP_04530,Drainage water is overflowing near the church road for 2 days. Public safety is at risk.,Alappuzha,Grama Panchayath,Aryad,9,Health,49,KL04_HEA,Resolved,24-03-2025,23-04-2025
CMP_04531,People are dumping waste illegally near railway station. and Property tax details are incorrect in records. Hoping for a quick resolution.,Kannur,Grama Panchayath,Kalliasseri,10,"Waste,Revenue",38,"KL13_WAS,KL13_REV",Submitted,21-09-2025,21-09-2025
CMP_04532,Electric line is hanging dangerously near the mosque area. Requesting immediate intervention from the concerned department.,Thiruvananthapuram,Municipality,Attingal,18,Electricity,52,KL01_ELE,Submitted,08-01-2026,08-01-2026
CMP_04533,Public toilet condition is extremely unhygienic near the church road. and Contaminated water is being supplied near Anganwadi centre for the last 6 days. This is causing severe inconvenience to residents.,Malappuram,Grama Panchayath,Kalady,16,"Health,Water",66,"KL10_HEA,KL10_WAT",Submitted,18-06-2025,18-06-2025
CMP_04534,Contaminated water is being supplied near the government school for the last 8 days. Public safety is at risk.,Kottayam,Municipality,Ettumanoor,12,Water,55,KL05_WAT,Resolved,24-09-2025,23-10-2025
CMP_04535,Electric line is hanging dangerously in Ward area. Hoping for a quick resolution.,Kollam,Grama Panchayath,Neduvathur,16,Electricity,46,KL02_ELE,Forwarded,20-08-2025,21-08-2025
CMP_04536,Contaminated water is being supplied near the government school for the last 7 days. This is causing severe inconvenience to residents.,Kannur,Corporation,Kannur,17,Water,67,KL13_WAT,Submitted,04-04-2025,04-04-2025
CMP_04537,Drainage water is overflowing near the church road for 5 days. and My land record correction is pending for 2 days. Senior citizens and children are affected.,Malappuram,Grama Panchayath,Pulikkal,15,"Health,Revenue",58,"KL10_HEA,KL10_REV",Forwarded,31-08-2025,01-09-2025
CMP_04538,Electric line is hanging dangerously near the government school. Kindly take necessary action at the earliest.,Malappuram,Grama Panchayath,Thazhekkode,14,Electricity,42,KL10_ELE,Resolved,07-01-2026,22-01-2026
CMP_04539,Property tax details are incorrect in records. This problem becomes worse during night time.,Wayanad,Grama Panchayath,Padinjarathara,14,Revenue,39,KL12_REV,Forwarded,02-09-2025,04-09-2025
CMP_04540,A large pothole has developed near the temple junction and vehicles are struggling to pass. Senior citizens and children are affected.,Ernakulam,Grama Panchayath,Vengola,1,Road,45,KL07_ROA,Submitted,09-11-2025,09-11-2025
CMP_04541,Building permit application status is not updated for 9 days. Public safety is at risk.,Kannur,Municipality,Thalassery,9,Revenue,47,KL13_REV,Submitted,17-06-2025,17-06-2025
CMP_04542,Streetlight is not functioning near market road for the past 4 days. and Garbage collection has not been done near the temple junction for 14 days. Requesting immediate intervention from the concerned department.,Wayanad,Municipality,Mananthavady,1,"Electricity,Waste",55,"KL12_ELE,KL12_WAS",Submitted,03-10-2025,03-10-2025
CMP_04543,Streetlight is not functioning near railway station for the past 7 days. Please look into this matter urgently.,Kannur,Grama Panchayath,Munderi,7,Electricity,61,KL13_ELE,Forwarded,17-07-2025,18-07-2025
CMP_04544,Waste burning is happening frequently near the church road. Public safety is at risk.,Idukki,Municipality,Kattappana,4,Waste,38,KL06_WAS,Submitted,14-12-2025,14-12-2025
CMP_04545,Waste burning is happening frequently in Ward area. and Public toilet condition is extremely unhygienic near the primary health centre. Requesting immediate intervention from the concerned department.,Kollam,Municipality,Punalur,15,"Waste,Health",49,"KL02_WAS,KL02_HEA",Submitted,02-03-2025,02-03-2025
CMP_04546,Garbage accumulation is noticed near Anganwadi centre for more than 3 days. and Frequent power cuts are occurring near the primary health centre since last 8 days. Requesting immediate intervention from the concerned department.,Kasaragod,Grama Panchayath,East Eleri,12,"Health,Electricity",64,"KL14_HEA,KL14_ELE",Resolved,18-12-2025,29-12-2025
CMP_04547,Mosquito breeding is increasing due to stagnant water near the government school. Kindly take necessary action at the earliest.,Idukki,Municipality,Thodupuzha,5,Health,39,KL06_HEA,Submitted,19-08-2025,19-08-2025
CMP_04548,Garbage collection has not been done near the temple junction for 10 days. We are facing serious difficulty because of this.,Thiruvananthapuram,Grama Panchayath,Mangalapuram,18,Waste,62,KL01_WAS,Submitted,28-01-2026,28-01-2026
CMP_04549,Garbage collection has not been done near the temple junction for 4 days. Kindly take necessary action at the earliest.,Kasaragod,Municipality,Kasaragod,7,Waste,46,KL14_WAS,Submitted,13-12-2025,13-12-2025
CMP_04550,Streetlight is not functioning near the government school for the past 3 days. and Water leakage is happening continuously near railway station for 3 days. We are facing serious difficulty because of this.,Wayanad,Municipality,Sulthan Bathery,8,"Electricity,Water",63,"KL12_ELE,KL12_WAT",Resolved,06-06-2025,19-06-2025
CMP_04551,Property tax details are incorrect in records. Senior citizens and children are affected.,Wayanad,Grama Panchayath,Padinjarathara,2,Revenue,31,KL12_REV,Resolved,21-05-2025,09-06-2025
CMP_04552,Property tax details are incorrect in records. and Electric line is hanging dangerously near railway station. Requesting immediate intervention from the concerned department.,Kannur,Municipality,Taliparamba,1,"Revenue,Electricity",52,"KL13_REV,KL13_ELE",Resolved,01-03-2025,22-03-2025
CMP_04553,Garbage accumulation is noticed near the primary health centre for more than 8 days. Public safety is at risk.,Kollam,Corporation,Kollam,5,Health,59,KL02_HEA,Forwarded,12-02-2026,17-02-2026
CMP_04554,There has been no drinking water supply near the government school for the past 9 days. and Encroachment complaint has been ignored for 12 days. We are facing serious difficulty because of this.,Kottayam,Municipality,Ettumanoor,15,"Water,Revenue",71,"KL05_WAT,KL05_REV",Forwarded,27-11-2025,02-12-2025
CMP_04555,Garbage accumulation is noticed near the bus stand for more than 10 days. Requesting immediate intervention from the concerned department.,Kannur,Municipality,Iritty,12,Health,62,KL13_HEA,Submitted,10-04-2025,10-04-2025
CMP_04556,A large pothole has developed near market road and vehicles are struggling to pass. We are facing serious difficulty because of this.,Ernakulam,Grama Panchayath,Pothanikkad,7,Road,49,KL07_ROA,Submitted,17-11-2025,17-11-2025
CMP_04557,Road side drainage collapse is creating traffic blockage near the government school. This is causing severe inconvenience to residents.,Malappuram,Municipality,Tanur,9,Road,45,KL10_ROA,Forwarded,10-04-2025,15-04-2025
CMP_04558,Electric line is hanging dangerously near the church road. Public safety is at risk.,Kollam,Corporation,Kollam,7,Electricity,49,KL02_ELE,Resolved,05-02-2026,16-02-2026
CMP_04559,Contaminated water is being supplied near the mosque area for the last 9 days. and Transformer is making loud noise and sparking in Ward area. Kindly take necessary action at the earliest.,Thiruvananthapuram,Municipality,Attingal,3,"Water,Electricity",57,"KL01_WAT,KL01_ELE",Forwarded,17-10-2025,21-10-2025
CMP_04560,Contaminated water is being supplied near the church road for the last 4 days. and Garbage accumulation is noticed near the temple junction for more than 13 days. This is causing severe inconvenience to residents.,Wayanad,Grama Panchayath,Padinjarathara,19,"Water,Health",66,"KL12_WAT,KL12_HEA",Forwarded,10-03-2025,14-03-2025
CMP_04561,The road surface has completely broken near the primary health centre after recent rains. Please look into this matter urgently.,Wayanad,Municipality,Sulthan Bathery,3,Road,44,KL12_ROA,Resolved,20-11-2025,11-12-2025
CMP_04562,A large pothole has developed in Ward area and vehicles are struggling to pass. and Low water pressure issue is reported near the church road for 1 days. This issue has been reported earlier but no action has been taken.,Malappuram,Municipality,Malappuram,14,"Road,Water",57,"KL10_ROA,KL10_WAT",Resolved,26-01-2026,20-02-2026
CMP_04563,Frequent power cuts are occurring near the church road since last 1 days. and Mosquito breeding is increasing due to stagnant water near the government school. Public safety is at risk.,Kollam,Municipality,Kottarakkara,11,"Electricity,Health",53,"KL02_ELE,KL02_HEA",Resolved,08-08-2025,24-08-2025
CMP_04564,Streetlight is not functioning near the temple junction for the past 5 days. and Water leakage is happening continuously near the bus stand for 14 days. This is causing severe inconvenience to residents.,Kollam,Grama Panchayath,Alayamon,18,"Electricity,Water",64,"KL02_ELE,KL02_WAT",Submitted,26-03-2025,26-03-2025
CMP_04565,Transformer is making loud noise and sparking near Anganwadi centre. and Garbage accumulation is noticed near market road for more than 13 days. This issue has been reported earlier but no action has been taken.,Pathanamthitta,Municipality,Pandalam,16,"Electricity,Health",66,"KL03_ELE,KL03_HEA",Resolved,17-02-2026,05-03-2026
CMP_04566,Street road is damaged badly near the bus stand and accidents may occur. and Building permit application status is not updated for 4 days. Requesting immediate intervention from the concerned department.,Thrissur,Grama Panchayath,Thanniyam,18,"Road,Revenue",68,"KL08_ROA,KL08_REV",Resolved,06-08-2025,16-08-2025
CMP_04567,Public toilet condition is extremely unhygienic near the church road. Kindly take necessary action at the earliest.,Alappuzha,Municipality,Chengannur,20,Health,39,KL04_HEA,Forwarded,14-05-2025,18-05-2025
CMP_04568,Waste burning is happening frequently near the church road. This issue has been reported earlier but no action has been taken.,Wayanad,Municipality,Mananthavady,20,Waste,43,KL12_WAS,Resolved,28-08-2025,01-09-2025
CMP_04569,Drainage water is overflowing in Ward area for 8 days. and A large pothole has developed near market road and vehicles are struggling to pass. Please look into this matter urgently.,Alappuzha,Grama Panchayath,Muthukulam,17,"Health,Road",67,"KL04_HEA,KL04_ROA",Submitted,18-01-2026,18-01-2026
CMP_04570,Road side drainage collapse is creating traffic blockage near the mosque area. This is causing severe inconvenience to residents.,Pathanamthitta,Grama Panchayath,Elanthoor,18,Road,45,KL03_ROA,Submitted,16-07-2025,16-07-2025
CMP_04571,Water leakage is happening continuously in Ward area for 3 days. Please look into this matter urgently.,Thiruvananthapuram,Municipality,Varkala,16,Water,54,KL01_WAT,Resolved,17-11-2025,26-11-2025
CMP_04572,Low water pressure issue is reported near the primary health centre for 12 days. Please look into this matter urgently.,Ernakulam,Grama Panchayath,Kalloorkad,5,Water,66,KL07_WAT,Submitted,10-05-2025,10-05-2025
CMP_04573,Water leakage is happening continuously near the primary health centre for 7 days. This issue has been reported earlier but no action has been taken.,Wayanad,Municipality,Kalpetta,6,Water,62,KL12_WAT,Submitted,31-08-2025,31-08-2025
CMP_04574,Water leakage is happening continuously near the bus stand for 5 days. Please look into this matter urgently.,Thrissur,Grama Panchayath,Kallettumkara,18,Water,54,KL08_WAT,Submitted,24-08-2025,24-08-2025
CMP_04575,Property tax details are incorrect in records. This problem becomes worse during night time.,Pathanamthitta,Municipality,Pathanamthitta,11,Revenue,39,KL03_REV,Resolved,10-03-2025,15-03-2025
CMP_04576,Drainage water is overflowing near railway station for 3 days. We are facing serious difficulty because of this.,Kannur,Grama Panchayath,Padiyur-Kalliad,7,Health,65,KL13_HEA,Forwarded,17-06-2025,22-06-2025
CMP_04577,A large pothole has developed near the mosque area and vehicles are struggling to pass. Please look into this matter urgently.,Pathanamthitta,Grama Panchayath,Naranganam,3,Road,41,KL03_ROA,Forwarded,21-02-2026,25-02-2026
CMP_04578,Low water pressure issue is reported near the bus stand for 7 days. Please look into this matter urgently.,Idukki,Municipality,Kattappana,6,Water,66,KL06_WAT,Submitted,01-05-2025,01-05-2025
CMP_04579,There has been no drinking water supply near the primary health centre for the past 13 days. Kindly take necessary action at the earliest.,Pathanamthitta,Grama Panchayath,Perinad,18,Water,55,KL03_WAT,Forwarded,06-06-2025,09-06-2025
CMP_04580,Electric line is hanging dangerously in Ward area. and Plastic waste is scattered everywhere near the church road. We are facing serious difficulty because of this.,Kollam,Corporation,Kollam,2,"Electricity,Waste",58,"KL02_ELE,KL02_WAS",Forwarded,20-11-2025,21-11-2025
CMP_04581,Property tax details are incorrect in records. This is causing severe inconvenience to residents.,Kollam,Municipality,Punalur,3,Revenue,39,KL02_REV,Submitted,18-08-2025,18-08-2025
CMP_04582,Drainage water is overflowing near market road for 8 days. This issue has been reported earlier but no action has been taken.,Kottayam,Grama Panchayath,Kadaplamattom,13,Health,66,KL05_HEA,Resolved,06-09-2025,29-09-2025
CMP_04583,Public toilet condition is extremely unhygienic near Anganwadi centre. and Contaminated water is being supplied near railway station for the last 13 days. This issue has been reported earlier but no action has been taken.,Thiruvananthapuram,Municipality,Neyyattinkara,15,"Health,Water",66,"KL01_HEA,KL01_WAT",Resolved,02-11-2025,18-11-2025
CMP_04584,Mosquito breeding is increasing due to stagnant water near railway station. Hoping for a quick resolution.,Malappuram,Grama Panchayath,Maranchery,13,Health,39,KL10_HEA,Resolved,30-01-2026,19-02-2026
CMP_04585,People are dumping waste illegally near market road. and The road surface has completely broken in Ward area after recent rains. Requesting immediate intervention from the concerned department.,Thrissur,Corporation,Thrissur,7,"Waste,Road",48,"KL08_WAS,KL08_ROA",Submitted,08-01-2026,08-01-2026
CMP_04586,My land record correction is pending for 4 days. This issue has been reported earlier but no action has been taken.,Ernakulam,Municipality,Muvattupuzha,6,Revenue,49,KL07_REV,Submitted,05-10-2025,05-10-2025
CMP_04587,Public toilet condition is extremely unhygienic near the primary health centre. This issue has been reported earlier but no action has been taken.,Kasaragod,Grama Panchayath,Delampady,20,Health,46,KL14_HEA,Forwarded,11-05-2025,15-05-2025
CMP_04588,Street road is damaged badly near railway station and accidents may occur. This is causing severe inconvenience to residents.,Kollam,Grama Panchayath,Thrikkadavoor,3,Road,50,KL02_ROA,Resolved,31-03-2025,05-04-2025
